migsp,FIPS County Code,FIPS MCD Code,MIGCOUNTY,MIGSP Migration (3-digit) State Code,MIGPUMA
1,1,0,Autauga County,1,2090
1,3,0,Baldwin County,1,2600
1,5,0,Barbour County,1,2400
1,7,0,Bibb County,1,1700
1,9,0,Blount County,1,800
1,11,0,Bullock County,1,2400
1,13,0,Butler County,1,2300
1,15,0,Calhoun County,1,1100
1,17,0,Chambers County,1,1800
1,19,0,Cherokee County,1,1000
1,21,0,Chilton County,1,1800
1,23,0,Choctaw County,1,2200
1,25,0,Clarke County,1,2200
1,27,0,Clay County,1,1000
1,29,0,Cleburne County,1,1000
1,31,0,Coffee County,1,2300
1,33,0,Colbert County,1,190
1,35,0,Conecuh County,1,2200
1,37,0,Coosa County,1,1800
1,39,0,Covington County,1,2300
1,41,0,Crenshaw County,1,2300
1,43,0,Cullman County,1,700
1,45,0,Dale County,1,2500
1,47,0,Dallas County,1,1700
1,49,0,DeKalb County,1,400
1,51,0,Elmore County,1,2090
1,53,0,Escambia County,1,2200
1,55,0,Etowah County,1,900
1,57,0,Fayette County,1,190
1,59,0,Franklin County,1,190
1,61,0,Geneva County,1,2500
1,63,0,Greene County,1,1700
1,65,0,Hale County,1,1700
1,67,0,Henry County,1,2500
1,69,0,Houston County,1,2500
1,71,0,Jackson County,1,400
1,73,0,Jefferson County,1,1300
1,75,0,Lamar County,1,190
1,77,0,Lauderdale County,1,190
1,79,0,Lawrence County,1,600
1,81,0,Lee County,1,1900
1,83,0,Limestone County,1,290
1,85,0,Lowndes County,1,2090
1,87,0,Macon County,1,2400
1,89,0,Madison County,1,290
1,91,0,Marengo County,1,1700
1,93,0,Marion County,1,190
1,95,0,Marshall County,1,290
1,97,0,Mobile County,1,2700
1,99,0,Monroe County,1,2200
1,101,0,Montgomery County,1,2090
1,103,0,Morgan County,1,600
1,105,0,Perry County,1,1700
1,107,0,Pickens County,1,1590
1,109,0,Pike County,1,2400
1,111,0,Randolph County,1,1000
1,113,0,Russell County,1,2400
1,115,0,St. Clair County,1,800
1,117,0,Shelby County,1,1200
1,119,0,Sumter County,1,1700
1,121,0,Talladega County,1,1000
1,123,0,Tallapoosa County,1,1800
1,125,0,Tuscaloosa County,1,1590
1,127,0,Walker County,1,190
1,129,0,Washington County,1,2200
1,131,0,Wilcox County,1,2200
1,133,0,Winston County,1,700
2,13,0,Aleutians East Borough,2,400
2,16,0,Aleutians West Census Area,2,400
2,20,0,Anchorage Municipality,2,100
2,50,0,Bethel Census Area,2,400
2,60,0,Bristol Bay Borough,2,400
2,68,0,Denali Borough,2,300
2,70,0,Dillingham Census Area,2,400
2,90,0,Fairbanks North Star Borough,2,300
2,100,0,Haines Borough,2,300
2,105,0,Hoonah-Angoon Census Area,2,400
2,110,0,Juneau City and Borough,2,300
2,122,0,Kenai Peninsula Borough,2,200
2,130,0,Ketchikan Gateway Borough,2,300
2,150,0,Kodiak Island Borough,2,400
2,158,0,Kusilvak Census Area,2,400
2,164,0,Lake and Peninsula Borough,2,400
2,170,0,Matanuska-Susitna Borough,2,200
2,180,0,Nome Census Area,2,400
2,185,0,North Slope Borough,2,400
2,188,0,Northwest Arctic Borough,2,400
2,195,0,Petersburg Borough,2,400
2,198,0,Prince of Wales-Hyder Census Area,2,400
2,220,0,Sitka City and Borough,2,400
2,230,0,Skagway Municipality,2,300
2,240,0,Southeast Fairbanks Census Area,2,300
2,261,0,Valdez-Cordova Census Area,2,300
2,275,0,Wrangell City and Borough,2,400
2,282,0,Yakutat City and Borough,2,400
2,290,0,Yukon-Koyukuk Census Area,2,400
4,1,0,Apache County,4,300
4,3,0,Cochise County,4,900
4,5,0,Coconino County,4,400
4,7,0,Gila County,4,800
4,9,0,Graham County,4,800
4,11,0,Greenlee County,4,800
4,12,0,La Paz County,4,600
4,13,0,Maricopa County,4,100
4,15,0,Mohave County,4,600
4,17,0,Navajo County,4,300
4,19,0,Pima County,4,200
4,21,0,Pinal County,4,800
4,23,0,Santa Cruz County,4,900
4,25,0,Yavapai County,4,500
4,27,0,Yuma County,4,700
5,1,0,Arkansas County,5,1790
5,3,0,Ashley County,5,1790
5,5,0,Baxter County,5,300
5,7,0,Benton County,5,100
5,9,0,Boone County,5,300
5,11,0,Bradley County,5,1790
5,13,0,Calhoun County,5,1900
5,15,0,Carroll County,5,300
5,17,0,Chicot County,5,1790
5,19,0,Clark County,5,1600
5,21,0,Clay County,5,590
5,23,0,Cleburne County,5,400
5,25,0,Cleveland County,5,1790
5,27,0,Columbia County,5,1900
5,29,0,Conway County,5,1300
5,31,0,Craighead County,5,590
5,33,0,Crawford County,5,1400
5,35,0,Crittenden County,5,590
5,37,0,Cross County,5,700
5,39,0,Dallas County,5,1900
5,41,0,Desha County,5,1790
5,43,0,Drew County,5,1790
5,45,0,Faulkner County,5,1100
5,47,0,Franklin County,5,1500
5,49,0,Fulton County,5,400
5,51,0,Garland County,5,1600
5,53,0,Grant County,5,1790
5,55,0,Greene County,5,590
5,57,0,Hempstead County,5,2000
5,59,0,Hot Spring County,5,1600
5,61,0,Howard County,5,1500
5,63,0,Independence County,5,400
5,65,0,Izard County,5,400
5,67,0,Jackson County,5,800
5,69,0,Jefferson County,5,1790
5,71,0,Johnson County,5,1300
5,73,0,Lafayette County,5,2000
5,75,0,Lawrence County,5,590
5,77,0,Lee County,5,700
5,79,0,Lincoln County,5,1790
5,81,0,Little River County,5,2000
5,83,0,Logan County,5,1500
5,85,0,Lonoke County,5,1100
5,87,0,Madison County,5,300
5,89,0,Marion County,5,300
5,91,0,Miller County,5,2000
5,93,0,Mississippi County,5,590
5,95,0,Monroe County,5,700
5,97,0,Montgomery County,5,1600
5,99,0,Nevada County,5,2000
5,101,0,Newton County,5,300
5,103,0,Ouachita County,5,1900
5,105,0,Perry County,5,1300
5,107,0,Phillips County,5,700
5,109,0,Pike County,5,2000
5,111,0,Poinsett County,5,700
5,113,0,Polk County,5,1500
5,115,0,Pope County,5,1300
5,117,0,Prairie County,5,800
5,119,0,Pulaski County,5,900
5,121,0,Randolph County,5,590
5,123,0,St. Francis County,5,700
5,125,0,Saline County,5,1200
5,127,0,Scott County,5,1500
5,129,0,Searcy County,5,300
5,131,0,Sebastian County,5,1400
5,133,0,Sevier County,5,1500
5,135,0,Sharp County,5,400
5,137,0,Stone County,5,400
5,139,0,Union County,5,1900
5,141,0,Van Buren County,5,400
5,143,0,Washington County,5,200
5,145,0,White County,5,800
5,147,0,Woodruff County,5,800
5,149,0,Yell County,5,1300
6,1,0,Alameda County,6,100
6,3,0,Alpine County,6,300
6,5,0,Amador County,6,300
6,7,0,Butte County,6,700
6,9,0,Calaveras County,6,300
6,11,0,Colusa County,6,1100
6,13,0,Contra Costa County,6,1300
6,15,0,Del Norte County,6,1500
6,17,0,El Dorado County,6,1700
6,19,0,Fresno County,6,1900
6,21,0,Glenn County,6,1100
6,23,0,Humboldt County,6,2300
6,25,0,Imperial County,6,2500
6,27,0,Inyo County,6,300
6,29,0,Kern County,6,2900
6,31,0,Kings County,6,3100
6,33,0,Lake County,6,3300
6,35,0,Lassen County,6,1500
6,37,0,Los Angeles County,6,3700
6,39,0,Madera County,6,3900
6,41,0,Marin County,6,4100
6,43,0,Mariposa County,6,300
6,45,0,Mendocino County,6,3300
6,47,0,Merced County,6,4700
6,49,0,Modoc County,6,1500
6,51,0,Mono County,6,300
6,53,0,Monterey County,6,5300
6,55,0,Napa County,6,5500
6,57,0,Nevada County,6,5700
6,59,0,Orange County,6,5900
6,61,0,Placer County,6,6100
6,63,0,Plumas County,6,1500
6,65,0,Riverside County,6,6500
6,67,0,Sacramento County,6,6700
6,69,0,San Benito County,6,5300
6,71,0,San Bernardino County,6,7100
6,73,0,San Diego County,6,7300
6,75,0,San Francisco County,6,7500
6,77,0,San Joaquin County,6,7700
6,79,0,San Luis Obispo County,6,7900
6,81,0,San Mateo County,6,8100
6,83,0,Santa Barbara County,6,8300
6,85,0,Santa Clara County,6,8500
6,87,0,Santa Cruz County,6,8700
6,89,0,Shasta County,6,8900
6,91,0,Sierra County,6,5700
6,93,0,Siskiyou County,6,1500
6,95,0,Solano County,6,9500
6,97,0,Sonoma County,6,9700
6,99,0,Stanislaus County,6,9900
6,101,0,Sutter County,6,10100
6,103,0,Tehama County,6,1100
6,105,0,Trinity County,6,1100
6,107,0,Tulare County,6,10700
6,109,0,Tuolumne County,6,300
6,111,0,Ventura County,6,11100
6,113,0,Yolo County,6,11300
6,115,0,Yuba County,6,10100
8,1,0,Adams County,8,190
8,3,0,Alamosa County,8,690
8,5,0,Arapahoe County,8,190
8,7,0,Archuleta County,8,900
8,9,0,Baca County,8,690
8,11,0,Bent County,8,190
8,13,0,Boulder County,8,190
8,14,0,Broomfield County,8,190
8,15,0,Chaffee County,8,690
8,17,0,Cheyenne County,8,190
8,19,0,Clear Creek County,8,190
8,21,0,Conejos County,8,690
8,23,0,Costilla County,8,690
8,25,0,Crowley County,8,190
8,27,0,Custer County,8,690
8,29,0,Delta County,8,1000
8,31,0,Denver County,8,190
8,33,0,Dolores County,8,900
8,35,0,Douglas County,8,190
8,37,0,Eagle County,8,400
8,39,0,Elbert County,8,190
8,41,0,El Paso County,8,4100
8,43,0,Fremont County,8,690
8,45,0,Garfield County,8,200
8,47,0,Gilpin County,8,190
8,49,0,Grand County,8,400
8,51,0,Gunnison County,8,900
8,53,0,Hinsdale County,8,900
8,55,0,Huerfano County,8,690
8,57,0,Jackson County,8,400
8,59,0,Jefferson County,8,190
8,61,0,Kiowa County,8,190
8,63,0,Kit Carson County,8,190
8,65,0,Lake County,8,690
8,67,0,La Plata County,8,900
8,69,0,Larimer County,8,100
8,71,0,Las Animas County,8,690
8,73,0,Lincoln County,8,190
8,75,0,Logan County,8,190
8,77,0,Mesa County,8,1000
8,79,0,Mineral County,8,690
8,81,0,Moffat County,8,200
8,83,0,Montezuma County,8,900
8,85,0,Montrose County,8,1000
8,87,0,Morgan County,8,190
8,89,0,Otero County,8,690
8,91,0,Ouray County,8,1000
8,93,0,Park County,8,690
8,95,0,Phillips County,8,190
8,97,0,Pitkin County,8,400
8,99,0,Prowers County,8,690
8,101,0,Pueblo County,8,690
8,103,0,Rio Blanco County,8,200
8,105,0,Rio Grande County,8,690
8,107,0,Routt County,8,200
8,109,0,Saguache County,8,690
8,111,0,San Juan County,8,900
8,113,0,San Miguel County,8,1000
8,115,0,Sedgwick County,8,190
8,117,0,Summit County,8,400
8,119,0,Teller County,8,4100
8,121,0,Washington County,8,190
8,123,0,Weld County,8,190
8,125,0,Yuma County,8,190
9,1,4720,Bethel town,9,100
9,1,8070,Bridgeport town,9,100
9,1,8980,Brookfield town,9,100
9,1,18500,Danbury town,9,100
9,1,18850,Darien town,9,100
9,1,23890,Easton town,9,100
9,1,26620,Fairfield town,9,100
9,1,33620,Greenwich town,9,100
9,1,48620,Monroe town,9,100
9,1,50580,New Canaan town,9,100
9,1,50860,New Fairfield town,9,100
9,1,52980,Newtown town,9,100
9,1,56060,Norwalk town,9,100
9,1,63480,Redding town,9,100
9,1,63970,Ridgefield town,9,100
9,1,68170,Shelton town,9,100
9,1,68310,Sherman town,9,100
9,1,73070,Stamford town,9,100
9,1,74190,Stratford town,9,100
9,1,77200,Trumbull town,9,100
9,1,83430,Weston town,9,100
9,1,83500,Westport town,9,100
9,1,86370,Wilton town,9,100
9,3,2060,Avon town,9,300
9,3,4300,Berlin town,9,300
9,3,5910,Bloomfield town,9,300
9,3,8490,Bristol town,9,300
9,3,10100,Burlington town,9,300
9,3,12270,Canton town,9,300
9,3,22070,East Granby town,9,300
9,3,22630,East Hartford town,9,300
9,3,24800,East Windsor town,9,300
9,3,25990,Enfield town,9,300
9,3,27600,Farmington town,9,300
9,3,31240,Glastonbury town,9,300
9,3,32640,Granby town,9,300
9,3,37070,Hartford town,9,300
9,3,37140,Hartland town,9,300
9,3,44700,Manchester town,9,300
9,3,45820,Marlborough town,9,300
9,3,50440,New Britain town,9,300
9,3,52140,Newington town,9,300
9,3,60120,Plainville town,9,300
9,3,65370,Rocky Hill town,9,300
9,3,68940,Simsbury town,9,300
9,3,70550,Southington town,9,300
9,3,71390,South Windsor town,9,300
9,3,74540,Suffield town,9,300
9,3,82590,West Hartford town,9,300
9,3,84900,Wethersfield town,9,300
9,3,87000,Windsor town,9,300
9,3,87070,Windsor Locks town,9,300
9,5,2760,Barkhamsted town,9,500
9,5,4930,Bethlehem town,9,500
9,5,8210,Bridgewater town,9,500
9,5,10940,Canaan town,9,500
9,5,16050,Colebrook town,9,500
9,5,17240,Cornwall town,9,500
9,5,32290,Goshen town,9,500
9,5,37280,Harwinton town,9,500
9,5,40290,Kent town,9,500
9,5,43370,Litchfield town,9,500
9,5,49460,Morris town,9,500
9,5,51350,New Hartford town,9,500
9,5,52630,New Milford town,9,500
9,5,53470,Norfolk town,9,500
9,5,54030,North Canaan town,9,500
9,5,60750,Plymouth town,9,500
9,5,65930,Roxbury town,9,500
9,5,66420,Salisbury town,9,500
9,5,67960,Sharon town,9,500
9,5,75730,Thomaston town,9,500
9,5,76570,Torrington town,9,500
9,5,79510,Warren town,9,500
9,5,79720,Washington town,9,500
9,5,80490,Watertown town,9,500
9,5,86440,Winchester town,9,500
9,5,87910,Woodbury town,9,500
9,7,14300,Chester town,9,700
9,7,15350,Clinton town,9,700
9,7,18080,Cromwell town,9,700
9,7,19130,Deep River town,9,700
9,7,20810,Durham town,9,700
9,7,22280,East Haddam town,9,700
9,7,22490,East Hampton town,9,700
9,7,26270,Essex town,9,700
9,7,35230,Haddam town,9,700
9,7,40710,Killingworth town,9,700
9,7,47080,Middlefield town,9,700
9,7,47360,Middletown town,9,700
9,7,57320,Old Saybrook town,9,700
9,7,61800,Portland town,9,700
9,7,81680,Westbrook town,9,700
9,9,1220,Ansonia town,9,900
9,9,3250,Beacon Falls town,9,900
9,9,4580,Bethany town,9,900
9,9,7310,Branford town,9,900
9,9,14160,Cheshire town,9,900
9,9,19550,Derby town,9,900
9,9,22910,East Haven town,9,900
9,9,34950,Guilford town,9,900
9,9,35650,Hamden town,9,900
9,9,44560,Madison town,9,900
9,9,46520,Meriden town,9,900
9,9,46940,Middlebury town,9,900
9,9,47535,Milford town,9,900
9,9,49950,Naugatuck town,9,900
9,9,52070,New Haven town,9,900
9,9,53890,North Branford town,9,900
9,9,54870,North Haven town,9,900
9,9,57600,Orange town,9,900
9,9,58300,Oxford town,9,900
9,9,62290,Prospect town,9,900
9,9,67610,Seymour town,9,900
9,9,69640,Southbury town,9,900
9,9,78740,Wallingford town,9,900
9,9,80070,Waterbury town,9,900
9,9,82870,West Haven town,9,900
9,9,87560,Wolcott town,9,900
9,9,87700,Woodbridge town,9,900
9,11,6820,Bozrah town,9,1100
9,11,15910,Colchester town,9,1100
9,11,23400,East Lyme town,9,1100
9,11,29910,Franklin town,9,1100
9,11,33900,Griswold town,9,1100
9,11,34250,Groton town,9,1100
9,11,42390,Lebanon town,9,1100
9,11,42600,Ledyard town,9,1100
9,11,43230,Lisbon town,9,1100
9,11,44210,Lyme town,9,1100
9,11,48900,Montville town,9,1100
9,11,52350,New London town,9,1100
9,11,55500,North Stonington town,9,1100
9,11,56270,Norwich town,9,1100
9,11,57040,Old Lyme town,9,1100
9,11,62150,Preston town,9,1100
9,11,66210,Salem town,9,1100
9,11,71670,Sprague town,9,1100
9,11,73770,Stonington town,9,1100
9,11,78600,Voluntown town,9,1100
9,11,80280,Waterford town,9,1100
9,13,1080,Andover town,9,1300
9,13,6260,Bolton town,9,1300
9,13,16400,Columbia town,9,1300
9,13,17800,Coventry town,9,1300
9,13,25360,Ellington town,9,1300
9,13,37910,Hebron town,9,1300
9,13,44910,Mansfield town,9,1300
9,13,69220,Somers town,9,1300
9,13,72090,Stafford town,9,1300
9,13,76290,Tolland town,9,1300
9,13,77830,Union town,9,1300
9,13,78250,Vernon town,9,1300
9,13,85950,Willington town,9,1300
9,15,1430,Ashford town,9,1500
9,15,9190,Brooklyn town,9,1500
9,15,12130,Canterbury town,9,1500
9,15,13810,Chaplin town,9,1500
9,15,21860,Eastford town,9,1500
9,15,36000,Hampton town,9,1500
9,15,40500,Killingly town,9,1500
9,15,59980,Plainfield town,9,1500
9,15,61030,Pomfret town,9,1500
9,15,62710,Putnam town,9,1500
9,15,67400,Scotland town,9,1500
9,15,73420,Sterling town,9,1500
9,15,75870,Thompson town,9,1500
9,15,86790,Windham town,9,1500
9,15,88190,Woodstock town,9,1500
10,1,0,Kent County,10,200
10,3,0,New Castle County,10,100
10,5,0,Sussex County,10,300
11,1,0,District of Columbia,11,100
12,1,0,Alachua County,12,100
12,3,0,Baker County,12,8900
12,5,0,Bay County,12,500
12,7,0,Bradford County,12,2300
12,9,0,Brevard County,12,900
12,11,0,Broward County,12,1100
12,13,0,Calhoun County,12,6300
12,15,0,Charlotte County,12,1500
12,17,0,Citrus County,12,1701
12,19,0,Clay County,12,1900
12,21,0,Collier County,12,2100
12,23,0,Columbia County,12,2300
12,27,0,DeSoto County,12,2790
12,29,0,Dixie County,12,2300
12,31,0,Duval County,12,3100
12,33,0,Escambia County,12,3300
12,35,0,Flagler County,12,3590
12,37,0,Franklin County,12,6300
12,39,0,Gadsden County,12,6300
12,41,0,Gilchrist County,12,2300
12,43,0,Glades County,12,2790
12,45,0,Gulf County,12,6300
12,47,0,Hamilton County,12,12100
12,49,0,Hardee County,12,2790
12,51,0,Hendry County,12,2790
12,53,0,Hernando County,12,5301
12,55,0,Highlands County,12,2790
12,57,0,Hillsborough County,12,5700
12,59,0,Holmes County,12,500
12,61,0,Indian River County,12,6100
12,63,0,Jackson County,12,6300
12,65,0,Jefferson County,12,6300
12,67,0,Lafayette County,12,12100
12,69,0,Lake County,12,6900
12,71,0,Lee County,12,7100
12,73,0,Leon County,12,7300
12,75,0,Levy County,12,2300
12,77,0,Liberty County,12,6300
12,79,0,Madison County,12,12100
12,81,0,Manatee County,12,8100
12,83,0,Marion County,12,8300
12,85,0,Martin County,12,8500
12,86,0,Miami-Dade County,12,8690
12,87,0,Monroe County,12,8690
12,89,0,Nassau County,12,8900
12,91,0,Okaloosa County,12,9100
12,93,0,Okeechobee County,12,2790
12,95,0,Orange County,12,9500
12,97,0,Osceola County,12,9700
12,99,0,Palm Beach County,12,9900
12,101,0,Pasco County,12,10100
12,103,0,Pinellas County,12,10300
12,105,0,Polk County,12,10500
12,107,0,Putnam County,12,10790
12,109,0,St. Johns County,12,10790
12,111,0,St. Lucie County,12,11100
12,113,0,Santa Rosa County,12,11300
12,115,0,Sarasota County,12,11500
12,117,0,Seminole County,12,11700
12,119,0,Sumter County,12,6900
12,121,0,Suwannee County,12,12100
12,123,0,Taylor County,12,12100
12,125,0,Union County,12,2300
12,127,0,Volusia County,12,3590
12,129,0,Wakulla County,12,6300
12,131,0,Walton County,12,500
12,133,0,Washington County,12,500
13,1,0,Appling County,13,1200
13,3,0,Atkinson County,13,500
13,5,0,Bacon County,13,500
13,7,0,Baker County,13,1100
13,9,0,Baldwin County,13,1600
13,11,0,Banks County,13,3500
13,13,0,Barrow County,13,3800
13,15,0,Bartow County,13,2900
13,17,0,Ben Hill County,13,700
13,19,0,Berrien County,13,700
13,21,0,Bibb County,13,1400
13,23,0,Bleckley County,13,1300
13,25,0,Brantley County,13,500
13,27,0,Brooks County,13,700
13,29,0,Bryan County,13,200
13,31,0,Bulloch County,13,300
13,33,0,Burke County,13,4200
13,35,0,Butts County,13,1900
13,37,0,Calhoun County,13,1100
13,39,0,Camden County,13,100
13,43,0,Candler County,13,1300
13,45,0,Carroll County,13,2300
13,47,0,Catoosa County,13,2600
13,49,0,Charlton County,13,500
13,51,0,Chatham County,13,400
13,53,0,Chattahoochee County,13,1700
13,55,0,Chattooga County,13,2600
13,57,0,Cherokee County,13,3100
13,59,0,Clarke County,13,3600
13,61,0,Clay County,13,1800
13,63,0,Clayton County,13,5000
13,65,0,Clinch County,13,500
13,67,0,Cobb County,13,3000
13,69,0,Coffee County,13,500
13,71,0,Colquitt County,13,800
13,73,0,Columbia County,13,4100
13,75,0,Cook County,13,700
13,77,0,Coweta County,13,2100
13,79,0,Crawford County,13,1600
13,81,0,Crisp County,13,1800
13,83,0,Dade County,13,2600
13,85,0,Dawson County,13,3200
13,87,0,Decatur County,13,1100
13,89,0,DeKalb County,13,1090
13,91,0,Dodge County,13,1300
13,93,0,Dooly County,13,1800
13,95,0,Dougherty County,13,900
13,97,0,Douglas County,13,4400
13,99,0,Early County,13,1100
13,101,0,Echols County,13,500
13,103,0,Effingham County,13,300
13,105,0,Elbert County,13,3700
13,107,0,Emanuel County,13,1300
13,109,0,Evans County,13,1200
13,111,0,Fannin County,13,2800
13,113,0,Fayette County,13,2400
13,115,0,Floyd County,13,2500
13,117,0,Forsyth County,13,3300
13,119,0,Franklin County,13,3500
13,121,0,Fulton County,13,1090
13,123,0,Gilmer County,13,2800
13,125,0,Glascock County,13,4200
13,127,0,Glynn County,13,100
13,129,0,Gordon County,13,2800
13,131,0,Grady County,13,1100
13,133,0,Greene County,13,3700
13,135,0,Gwinnett County,13,04007*
13,137,0,Habersham County,13,3500
13,139,0,Hall County,13,3400
13,141,0,Hancock County,13,4200
13,143,0,Haralson County,13,2500
13,145,0,Harris County,13,1800
13,147,0,Hart County,13,3500
13,149,0,Heard County,13,2200
13,151,0,Henry County,13,6000
13,153,0,Houston County,13,1500
13,155,0,Irwin County,13,700
13,157,0,Jackson County,13,3800
13,159,0,Jasper County,13,3900
13,161,0,Jeff Davis County,13,1200
13,163,0,Jefferson County,13,4200
13,165,0,Jenkins County,13,4200
13,167,0,Johnson County,13,1300
13,169,0,Jones County,13,1600
13,171,0,Lamar County,13,1900
13,173,0,Lanier County,13,500
13,175,0,Laurens County,13,1300
13,177,0,Lee County,13,900
13,179,0,Liberty County,13,200
13,181,0,Lincoln County,13,4200
13,183,0,Long County,13,200
13,185,0,Lowndes County,13,600
13,187,0,Lumpkin County,13,3200
13,189,0,McDuffie County,13,4200
13,191,0,McIntosh County,13,100
13,193,0,Macon County,13,1800
13,195,0,Madison County,13,3700
13,197,0,Marion County,13,1800
13,199,0,Meriwether County,13,2200
13,201,0,Miller County,13,1100
13,205,0,Mitchell County,13,1100
13,207,0,Monroe County,13,1600
13,209,0,Montgomery County,13,1200
13,211,0,Morgan County,13,3900
13,213,0,Murray County,13,2800
13,215,0,Muscogee County,13,1700
13,217,0,Newton County,13,4300
13,219,0,Oconee County,13,3700
13,221,0,Oglethorpe County,13,3700
13,223,0,Paulding County,13,4500
13,225,0,Peach County,13,1600
13,227,0,Pickens County,13,2800
13,229,0,Pierce County,13,500
13,231,0,Pike County,13,1900
13,233,0,Polk County,13,2500
13,235,0,Pulaski County,13,1500
13,237,0,Putnam County,13,1600
13,239,0,Quitman County,13,1800
13,241,0,Rabun County,13,3200
13,243,0,Randolph County,13,1800
13,245,0,Richmond County,13,4000
13,247,0,Rockdale County,13,4300
13,249,0,Schley County,13,1800
13,251,0,Screven County,13,300
13,253,0,Seminole County,13,1100
13,255,0,Spalding County,13,1900
13,257,0,Stephens County,13,3500
13,259,0,Stewart County,13,1800
13,261,0,Sumter County,13,1800
13,263,0,Talbot County,13,1800
13,265,0,Taliaferro County,13,4200
13,267,0,Tattnall County,13,1200
13,269,0,Taylor County,13,1800
13,271,0,Telfair County,13,1200
13,273,0,Terrell County,13,1100
13,275,0,Thomas County,13,800
13,277,0,Tift County,13,700
13,279,0,Toombs County,13,1200
13,281,0,Towns County,13,3200
13,283,0,Treutlen County,13,1300
13,285,0,Troup County,13,2200
13,287,0,Turner County,13,700
13,289,0,Twiggs County,13,1600
13,291,0,Union County,13,3200
13,293,0,Upson County,13,1900
13,295,0,Walker County,13,2600
13,297,0,Walton County,13,3900
13,299,0,Ware County,13,500
13,301,0,Warren County,13,4200
13,303,0,Washington County,13,4200
13,305,0,Wayne County,13,1200
13,307,0,Webster County,13,1800
13,309,0,Wheeler County,13,1200
13,311,0,White County,13,3200
13,313,0,Whitfield County,13,2700
13,315,0,Wilcox County,13,1300
13,317,0,Wilkes County,13,4200
13,319,0,Wilkinson County,13,1600
13,321,0,Worth County,13,800
15,1,0,Hawaii County,15,200
15,3,0,Honolulu County,15,300
15,5,0,Kalawao County,15,100
15,7,0,Kauai County,15,100
15,9,0,Maui County,15,100
16,1,0,Ada County,16,490
16,3,0,Adams County,16,300
16,5,0,Bannock County,16,1190
16,7,0,Bear Lake County,16,1190
16,9,0,Benewah County,16,190
16,11,0,Bingham County,16,1190
16,13,0,Blaine County,16,1000
16,15,0,Boise County,16,300
16,17,0,Bonner County,16,190
16,19,0,Bonneville County,16,1200
16,21,0,Boundary County,16,190
16,23,0,Butte County,16,300
16,25,0,Camas County,16,1000
16,27,0,Canyon County,16,490
16,29,0,Caribou County,16,1190
16,31,0,Cassia County,16,900
16,33,0,Clark County,16,300
16,35,0,Clearwater County,16,300
16,37,0,Custer County,16,300
16,39,0,Elmore County,16,1000
16,41,0,Franklin County,16,1190
16,43,0,Fremont County,16,1190
16,45,0,Gem County,16,490
16,47,0,Gooding County,16,1000
16,49,0,Idaho County,16,300
16,51,0,Jefferson County,16,1190
16,53,0,Jerome County,16,1000
16,55,0,Kootenai County,16,190
16,57,0,Latah County,16,190
16,59,0,Lemhi County,16,300
16,61,0,Lewis County,16,300
16,63,0,Lincoln County,16,1000
16,65,0,Madison County,16,1190
16,67,0,Minidoka County,16,1000
16,69,0,Nez Perce County,16,300
16,71,0,Oneida County,16,1190
16,73,0,Owyhee County,16,490
16,75,0,Payette County,16,490
16,77,0,Power County,16,1190
16,79,0,Shoshone County,16,190
16,81,0,Teton County,16,1190
16,83,0,Twin Falls County,16,900
16,85,0,Valley County,16,300
16,87,0,Washington County,16,490
17,1,0,Adams County,17,300
17,3,0,Alexander County,17,800
17,5,0,Bond County,17,501
17,7,0,Boone County,17,2890
17,9,0,Brown County,17,300
17,11,0,Bureau County,17,2501
17,13,0,Calhoun County,17,401
17,15,0,Carroll County,17,104
17,17,0,Cass County,17,401
17,19,0,Champaign County,17,2100
17,21,0,Christian County,17,1602
17,23,0,Clark County,17,700
17,25,0,Clay County,17,700
17,27,0,Clinton County,17,501
17,29,0,Coles County,17,600
17,31,0,Cook County,17,3400
17,33,0,Crawford County,17,700
17,35,0,Cumberland County,17,600
17,37,0,DeKalb County,17,2601
17,39,0,De Witt County,17,1602
17,41,0,Douglas County,17,600
17,43,0,DuPage County,17,3200
17,45,0,Edgar County,17,600
17,47,0,Edwards County,17,800
17,49,0,Effingham County,17,501
17,51,0,Fayette County,17,501
17,53,0,Ford County,17,2200
17,55,0,Franklin County,17,900
17,57,0,Fulton County,17,202
17,59,0,Gallatin County,17,800
17,61,0,Greene County,17,401
17,63,0,Grundy County,17,3700
17,65,0,Hamilton County,17,800
17,67,0,Hancock County,17,202
17,69,0,Hardin County,17,800
17,71,0,Henderson County,17,202
17,73,0,Henry County,17,202
17,75,0,Iroquois County,17,2200
17,77,0,Jackson County,17,900
17,79,0,Jasper County,17,700
17,81,0,Jefferson County,17,1001
17,83,0,Jersey County,17,401
17,85,0,Jo Daviess County,17,104
17,87,0,Johnson County,17,800
17,89,0,Kane County,17,3000
17,91,0,Kankakee County,17,2300
17,93,0,Kendall County,17,3700
17,95,0,Knox County,17,2501
17,97,0,Lake County,17,3300
17,99,0,LaSalle County,17,2400
17,101,0,Lawrence County,17,700
17,103,0,Lee County,17,104
17,105,0,Livingston County,17,2200
17,107,0,Logan County,17,1602
17,109,0,McDonough County,17,202
17,111,0,McHenry County,17,3600
17,113,0,McLean County,17,2000
17,115,0,Macon County,17,1500
17,117,0,Macoupin County,17,401
17,119,0,Madison County,17,1200
17,121,0,Marion County,17,1001
17,123,0,Marshall County,17,2501
17,125,0,Mason County,17,300
